Date ,Branch,Inv. No.,Item Code,Sales Qty.,State,Status,Star rating,Tonnage,Technology
14-11-2024 00:00,CHENNAI,2433020020,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
14-11-2024 00:00,CHENNAI,2433020028,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
14-11-2024 00:00,CHENNAI,2433020031,RL35UV16W1,25,Tamil Nadu,Continue,3 Star,1,Non Inv
14-11-2024 00:00,CHENNAI,2433020005,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
14-11-2024 00:00,CHENNAI,2433020027,RL50UV16V3,35,Tamil Nadu,Continue,3 Star,1.5,Non Inv
14-11-2024 00:00,CHENNAI,2491004721,RL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
15-11-2024 00:00,CHENNAI,2433020102,RE60UV16U2,1,Tamil Nadu,Continue,1 Star,1.8,Non Inv
15-11-2024 00:00,CHENNAI,2433020135,RKC35UV16W3,3,Tamil Nadu,Continue,3 Star,1,Inv
15-11-2024 00:00,CHENNAI,2433020121,RKC48UV16W,2,Tamil Nadu,Continue,3 Star,1.4,Inv
15-11-2024 00:00,CHENNAI,2433020123,RKC48UV16W,6,Tamil Nadu,Continue,3 Star,1.4,Inv
15-11-2024 00:00,CHENNAI,2433020124,RKC48UV16W,2,Tamil Nadu,Continue,3 Star,1.4,Inv
15-11-2024 00:00,CHENNAI,2433020083,RKC50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020084,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020085,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020099,RKC50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020135,RKC50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020090,RKJ50UV16U,1,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020082,RKL35UV16WA,2,Tamil Nadu,Continue,3 Star,1,Inv
15-11-2024 00:00,CHENNAI,2433020127,RKL35UV16WA,5,Tamil Nadu,Continue,3 Star,1,Inv
15-11-2024 00:00,CHENNAI,2433020123,RKL50UV16VAF,4,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020127,RKL50UV16VAF,1,Tamil Nadu,Continue,3 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020085,RKL60UV16U,5,Tamil Nadu,Continue,3 Star,1.8,Inv
15-11-2024 00:00,CHENNAI,2433020126,RKL60UV16V,5,Tamil Nadu,Continue,3 Star,1.8,Inv
15-11-2024 00:00,CHENNAI,2433020150,RKL60UV16V,2,Tamil Nadu,Continue,3 Star,1.8,Inv
15-11-2024 00:00,CHENNAI,2432008642,RKL71UV16T,20,Tamil Nadu,Continue,3 Star,2.2,Inv
15-11-2024 00:00,CHENNAI,2433020085,RKL90UV16L,1,Tamil Nadu,Continue,3 Star,2.6,Inv
15-11-2024 00:00,CHENNAI,2433020123,RKL90UV16L,1,Tamil Nadu,Continue,3 Star,2.6,Inv
15-11-2024 00:00,CHENNAI,2433020123,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
15-11-2024 00:00,CHENNAI,2433020117,RKM50UV16VA,3,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020128,RKM50UV16VA,3,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020099,RKU35UV16W,5,Tamil Nadu,Continue,5 Star,1,Inv
15-11-2024 00:00,CHENNAI,2433020084,RKU50UV16VF,3,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020085,RKU50UV16VF,2,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020099,RKU50UV16VF,10,Tamil Nadu,Continue,5 Star,1.5,Inv
15-11-2024 00:00,CHENNAI,2433020123,RL30UV16V1,1,Tamil Nadu,Continue,3 Star,0.9,Non Inv
15-11-2024 00:00,CHENNAI,2433020126,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
15-11-2024 00:00,CHENNAI,2433020136,RL30UV16V1,3,Tamil Nadu,Continue,3 Star,0.9,Non Inv
15-11-2024 00:00,CHENNAI,2433020122,RL35UV16W1,20,Tamil Nadu,Continue,3 Star,1,Non Inv
15-11-2024 00:00,CHENNAI,2433020124,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
15-11-2024 00:00,CHENNAI,2433020126,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
15-11-2024 00:00,CHENNAI,2433020116,RL50UV16V3,50,Tamil Nadu,Continue,3 Star,1.5,Non Inv
15-11-2024 00:00,CHENNAI,2433020123,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
15-11-2024 00:00,CHENNAI,2433020124,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
16-11-2024 00:00,CHENNAI,2433020192,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
16-11-2024 00:00,CHENNAI,2433020204,RKL50UV16VAF,3,Tamil Nadu,Continue,3 Star,1.5,Inv
16-11-2024 00:00,CHENNAI,2433020192,RKL71UV16T,5,Tamil Nadu,Continue,3 Star,2.2,Inv
16-11-2024 00:00,CHENNAI,2433020192,RKL90UV16L,1,Tamil Nadu,Continue,3 Star,2.6,Inv
18-11-2024 00:00,CHENNAI,2433020215,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
18-11-2024 00:00,CHENNAI,2433020218,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
18-11-2024 00:00,CHENNAI,2433020270,RKL60UV16U,5,Tamil Nadu,Continue,3 Star,1.8,Inv
18-11-2024 00:00,CHENNAI,2432008698,RKL71UV16T,10,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2432008699,RKL71UV16T,4,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020219,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020220,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020221,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020222,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020223,RKL71UV16T,5,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020224,RKL71UV16T,2,Tamil Nadu,Continue,3 Star,2.2,Inv
18-11-2024 00:00,CHENNAI,2433020218,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
18-11-2024 00:00,CHENNAI,2433020267,RKM35UV16W,5,Tamil Nadu,Continue,5 Star,1,Non Inv
18-11-2024 00:00,CHENNAI,2433020267,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
18-11-2024 00:00,CHENNAI,2433020218,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
18-11-2024 00:00,CHENNAI,2433020267,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
18-11-2024 00:00,CHENNAI,2433020270,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
18-11-2024 00:00,CHENNAI,2433020270,RL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020298,RE60UV16U2,6,Tamil Nadu,Continue,1 Star,1.8,Non Inv
19-11-2024 00:00,CHENNAI,2406022038,REG60UV16U2,104,Tamil Nadu,Continue,1 Star,1.8,Non Inv
19-11-2024 00:00,CHENNAI,2433020295,RKC48UV16W,10,Tamil Nadu,Continue,3 Star,1.4,Inv
19-11-2024 00:00,CHENNAI,2433020306,RKC48UV16W,12,Tamil Nadu,Continue,3 Star,1.4,Inv
19-11-2024 00:00,CHENNAI,2433020311,RKC48UV16W,6,Tamil Nadu,Continue,3 Star,1.4,Inv
19-11-2024 00:00,CHENNAI,2433020293,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020341,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020307,RKL35UV16WA,15,Tamil Nadu,Continue,3 Star,1,Inv
19-11-2024 00:00,CHENNAI,2433020346,RKL35UV16WA,3,Tamil Nadu,Continue,3 Star,1,Inv
19-11-2024 00:00,CHENNAI,2433020284,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020285,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020308,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020346,RKL50UV16VAF,4,Tamil Nadu,Continue,3 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2423005773,RKL60UV16U,1,Tamil Nadu,Continue,3 Star,1.8,Inv
19-11-2024 00:00,CHENNAI,2433020297,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
19-11-2024 00:00,CHENNAI,2433020307,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
19-11-2024 00:00,CHENNAI,2433020307,RKM35UV16W,5,Tamil Nadu,Continue,5 Star,1,Non Inv
19-11-2024 00:00,CHENNAI,2433020309,RKM35UV16W,3,Tamil Nadu,Continue,5 Star,1,Non Inv
19-11-2024 00:00,CHENNAI,2433020348,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
19-11-2024 00:00,CHENNAI,2433020286,RKM50UV16VA,4,Tamil Nadu,Continue,5 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020295,RKM50UV16VA,5,Tamil Nadu,Continue,5 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020322,RKM50UV16VA,3,Tamil Nadu,Continue,5 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020348,RKM50UV16VA,2,Tamil Nadu,Continue,5 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020354,RKU50UV16VF,1,Tamil Nadu,Continue,5 Star,1.5,Inv
19-11-2024 00:00,CHENNAI,2433020294,RL30UV16V1,3,Tamil Nadu,Continue,3 Star,0.9,Non Inv
19-11-2024 00:00,CHENNAI,2433020307,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
19-11-2024 00:00,CHENNAI,2433020345,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
19-11-2024 00:00,CHENNAI,2433020340,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
19-11-2024 00:00,CHENNAI,2433020284,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020285,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020296,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020308,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020340,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
19-11-2024 00:00,CHENNAI,2433020343,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
20-11-2024 00:00,CHENNAI,2433020413,RKC35UV16W,10,Tamil Nadu,Continue,3 Star,1,Inv
20-11-2024 00:00,CHENNAI,2433020412,RKC50UV16V,20,Tamil Nadu,Continue,3 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020367,RKL35UV16WA,4,Tamil Nadu,Continue,3 Star,1,Inv
20-11-2024 00:00,CHENNAI,2433020368,RKL35UV16WA,3,Tamil Nadu,Continue,3 Star,1,Inv
20-11-2024 00:00,CHENNAI,2433020367,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020368,RKL50UV16VAF,5,Tamil Nadu,Continue,3 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020368,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020415,RKL71UV16T,1,Tamil Nadu,Continue,3 Star,2.2,Inv
20-11-2024 00:00,CHENNAI,2433020388,RKL90UV16L,1,Tamil Nadu,Continue,3 Star,2.6,Inv
20-11-2024 00:00,CHENNAI,2433020366,RKM50UV16VA,9,Tamil Nadu,Continue,5 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020381,RKM60UV16U,2,Tamil Nadu,Continue,5 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020382,RKM60UV16U,5,Tamil Nadu,Continue,5 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020394,RKM60UV16U,2,Tamil Nadu,Continue,5 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020395,RKM60UV16U,2,Tamil Nadu,Continue,5 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020413,RKM60UV16U,5,Tamil Nadu,Continue,5 Star,1.8,Inv
20-11-2024 00:00,CHENNAI,2433020389,RKU50UV16VF,2,Tamil Nadu,Continue,5 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020412,RKU50UV16VF,10,Tamil Nadu,Continue,5 Star,1.5,Inv
20-11-2024 00:00,CHENNAI,2433020412,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
20-11-2024 00:00,CHENNAI,2433020368,RL35UV16W1,9,Tamil Nadu,Continue,3 Star,1,Non Inv
20-11-2024 00:00,CHENNAI,2433020393,RL35UV16W1,1,Tamil Nadu,Continue,3 Star,1,Non Inv
20-11-2024 00:00,CHENNAI,2433020368,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
20-11-2024 00:00,CHENNAI,2433020393,RL50UV16V3,2,Tamil Nadu,Continue,3 Star,1.5,Non Inv
20-11-2024 00:00,CHENNAI,2433020412,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
20-11-2024 00:00,CHENNAI,2433020414,RL50UV16V3,4,Tamil Nadu,Continue,3 Star,1.5,Non Inv
21-11-2024 00:00,CHENNAI,2433020418,RKL35UV16WA,2,Tamil Nadu,Continue,3 Star,1,Inv
21-11-2024 00:00,CHENNAI,2433020416,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
21-11-2024 00:00,CHENNAI,2433020461,RKL50UV16VAF,1,Tamil Nadu,Continue,3 Star,1.5,Inv
21-11-2024 00:00,CHENNAI,2433020418,RKL90UV16L,2,Tamil Nadu,Continue,3 Star,2.6,Inv
21-11-2024 00:00,CHENNAI,2433020418,RL30UV16V1,2,Tamil Nadu,Continue,3 Star,0.9,Non Inv
21-11-2024 00:00,CHENNAI,2433020416,RL35UV16W1,5,Tamil Nadu,Continue,3 Star,1,Non Inv
21-11-2024 00:00,CHENNAI,2433020416,RL50UV16V3,10,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-11-2024 00:00,CHENNAI,2406022240,REG60UV16U2,25,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-11-2024 00:00,CHENNAI,2406022242,REG60UV16U2,35,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-11-2024 00:00,CHENNAI,2406022245,REG60UV16U2,60,Tamil Nadu,Continue,1 Star,1.8,Non Inv
22-11-2024 00:00,CHENNAI,2433020585,RKC48UV16W,20,Tamil Nadu,Continue,3 Star,1.4,Inv
22-11-2024 00:00,CHENNAI,2433020484,RKL35UV16WA,2,Tamil Nadu,Continue,3 Star,1,Inv
22-11-2024 00:00,CHENNAI,2433020487,RKL35UV16WA,10,Tamil Nadu,Continue,3 Star,1,Inv
22-11-2024 00:00,CHENNAI,2429011445,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020484,RKL50UV16VAF,3,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020487,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020509,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020510,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020511,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020512,RKL50UV16VAF,6,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020513,RKL50UV16VAF,4,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020515,RKL50UV16VAF,2,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020585,RKL50UV16VAF,5,Tamil Nadu,Continue,3 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020484,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
22-11-2024 00:00,CHENNAI,2433020579,RKL60UV16V,4,Tamil Nadu,Continue,3 Star,1.8,Inv
22-11-2024 00:00,CHENNAI,2433020485,RKL71UV16T-RV,2,Tamil Nadu,Continue,3 Star,2.2,Inv
22-11-2024 00:00,CHENNAI,2421003801,RKM35UV16W,2,Tamil Nadu,Continue,5 Star,1,Non Inv
22-11-2024 00:00,CHENNAI,2433020517,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
22-11-2024 00:00,CHENNAI,2433020579,RKM35UV16W,3,Tamil Nadu,Continue,5 Star,1,Non Inv
22-11-2024 00:00,CHENNAI,2421003801,RKM50UV16VA,3,Tamil Nadu,Continue,5 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020517,RKM50UV16VA,1,Tamil Nadu,Continue,5 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020579,RKM50UV16VA,5,Tamil Nadu,Continue,5 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020585,RKU50UV16VF,20,Tamil Nadu,Continue,5 Star,1.5,Inv
22-11-2024 00:00,CHENNAI,2433020518,RL28UV16W1,10,Tamil Nadu,Continue,3 Star,0.8,Non Inv
22-11-2024 00:00,CHENNAI,2433020577,RL28UV16W1,50,Tamil Nadu,Continue,3 Star,0.8,Non Inv
22-11-2024 00:00,CHENNAI,2433020578,RL28UV16W1,15,Tamil Nadu,Continue,3 Star,0.8,Non Inv
22-11-2024 00:00,CHENNAI,2433020487,RL50UV16V3,3,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-11-2024 00:00,CHENNAI,2433020508,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-11-2024 00:00,CHENNAI,2433020565,RL50UV16V3,20,Tamil Nadu,Continue,3 Star,1.5,Non Inv
22-11-2024 00:00,CHENNAI,2491004822,RL50UV16V3,110,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-11-2024 00:00,CHENNAI,2433020586,RKC48UV16W,1,Tamil Nadu,Continue,3 Star,1.4,Inv
23-11-2024 00:00,CHENNAI,2433020603,RKC48UV16W,10,Tamil Nadu,Continue,3 Star,1.4,Inv
23-11-2024 00:00,CHENNAI,2433020586,RKC50UV16V,4,Tamil Nadu,Continue,3 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020600,RKC50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020605,RKL50UV16VAF,30,Tamil Nadu,Continue,3 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020619,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
23-11-2024 00:00,CHENNAI,2433020597,RKM35UV16W,1,Tamil Nadu,Continue,5 Star,1,Non Inv
23-11-2024 00:00,CHENNAI,2433020601,RKM50UV16VA,3,Tamil Nadu,Continue,5 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020604,RKM50UV16VA,5,Tamil Nadu,Continue,5 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020605,RKM50UV16VA,5,Tamil Nadu,Continue,5 Star,1.5,Inv
23-11-2024 00:00,CHENNAI,2433020601,RKM60UV16U,2,Tamil Nadu,Continue,5 Star,1.8,Inv
23-11-2024 00:00,CHENNAI,2433020586,RL30UV16V1,1,Tamil Nadu,Continue,3 Star,0.9,Non Inv
23-11-2024 00:00,CHENNAI,2433020599,RL30UV16V1,2,Tamil Nadu,Continue,3 Star,0.9,Non Inv
23-11-2024 00:00,CHENNAI,2433020600,RL30UV16V1,3,Tamil Nadu,Continue,3 Star,0.9,Non Inv
23-11-2024 00:00,CHENNAI,2433020600,RL35UV16W1,2,Tamil Nadu,Continue,3 Star,1,Non Inv
23-11-2024 00:00,CHENNAI,2433020599,RL50UV16V3,1,Tamil Nadu,Continue,3 Star,1.5,Non Inv
23-11-2024 00:00,CHENNAI,2433020600,RL50UV16V3,5,Tamil Nadu,Continue,3 Star,1.5,Non Inv
25-11-2024 00:00,CHENNAI,2433020651,RKC35UV16W3,3,Tamil Nadu,Continue,3 Star,1,Inv
25-11-2024 00:00,CHENNAI,2433020653,RKC48UV16W,8,Tamil Nadu,Continue,3 Star,1.4,Inv
25-11-2024 00:00,CHENNAI,2433020628,RKC50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
25-11-2024 00:00,CHENNAI,2433020651,RKC50UV16V,11,Tamil Nadu,Continue,3 Star,1.5,Inv
25-11-2024 00:00,CHENNAI,2433020624,RKL60UV16U,8,Tamil Nadu,Continue,3 Star,1.8,Inv
25-11-2024 00:00,CHENNAI,2433020626,RKL60UV16V,1,Tamil Nadu,Continue,3 Star,1.8,Inv
25-11-2024 00:00,CHENNAI,2433020651,RKM35UV16W,4,Tamil Nadu,Continue,5 Star,1,Non Inv
25-11-2024 00:00,CHENNAI,2433020659,RL28UV16W1,10,Tamil Nadu,Continue,3 Star,0.8,Non Inv
25-11-2024 00:00,CHENNAI,2433020660,RL28UV16W1,50,Tamil Nadu,Continue,3 Star,0.8,Non Inv
25-11-2024 00:00,CHENNAI,2433020652,RL30UV16V1,4,Tamil Nadu,Continue,3 Star,0.9,Non Inv
25-11-2024 00:00,CHENNAI,2433020625,RL35UV16W1,3,Tamil Nadu,Continue,3 Star,1,Non Inv
25-11-2024 00:00,CHENNAI,2433020651,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
25-11-2024 00:00,CHENNAI,2433020625,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
25-11-2024 00:00,CHENNAI,2433020651,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
26-11-2024 00:00,CHENNAI,2406022412,REG60UV16U2,60,Tamil Nadu,Continue,1 Star,1.8,Non Inv
26-11-2024 00:00,CHENNAI,2406022434,REG60UV16U2,96,Tamil Nadu,Continue,1 Star,1.8,Non Inv
26-11-2024 00:00,CHENNAI,2433020706,RKC35UV16W,10,Tamil Nadu,Continue,3 Star,1,Inv
26-11-2024 00:00,CHENNAI,2433020755,RKC35UV16W3,5,Tamil Nadu,Continue,3 Star,1,Inv
26-11-2024 00:00,CHENNAI,2433020703,RKC48UV16W,4,Tamil Nadu,Continue,3 Star,1.4,Inv
26-11-2024 00:00,CHENNAI,2433020701,RKC50UV16V,5,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020703,RKC50UV16V,1,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020706,RKC50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020755,RKC50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020769,RKC50UV16V,40,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020722,RKL35UV16WA,2,Tamil Nadu,Continue,3 Star,1,Inv
26-11-2024 00:00,CHENNAI,2433020750,RKL35UV16WA,5,Tamil Nadu,Continue,3 Star,1,Inv
26-11-2024 00:00,CHENNAI,2433020750,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020699,RKL60UV16U,2,Tamil Nadu,Continue,3 Star,1.8,Inv
26-11-2024 00:00,CHENNAI,2433020722,RKL60UV16U,1,Tamil Nadu,Continue,3 Star,1.8,Inv
26-11-2024 00:00,CHENNAI,2433020750,RKL60UV16U,15,Tamil Nadu,Continue,3 Star,1.8,Inv
26-11-2024 00:00,CHENNAI,2433020755,RKL60UV16U,3,Tamil Nadu,Continue,3 Star,1.8,Inv
26-11-2024 00:00,CHENNAI,2433020700,RKM50UV16VA,5,Tamil Nadu,Continue,5 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020740,RKM60UV16U,6,Tamil Nadu,Continue,5 Star,1.8,Inv
26-11-2024 00:00,CHENNAI,2433020706,RKU50UV16VF,10,Tamil Nadu,Continue,5 Star,1.5,Inv
26-11-2024 00:00,CHENNAI,2433020703,RL30UV16V1,4,Tamil Nadu,Continue,3 Star,0.9,Non Inv
26-11-2024 00:00,CHENNAI,2433020706,RL30UV16V1,10,Tamil Nadu,Continue,3 Star,0.9,Non Inv
26-11-2024 00:00,CHENNAI,2433020706,RL35UV16W1,10,Tamil Nadu,Continue,3 Star,1,Non Inv
26-11-2024 00:00,CHENNAI,2433020700,RL50UV16V3,7,Tamil Nadu,Continue,3 Star,1.5,Non Inv
26-11-2024 00:00,CHENNAI,2491004887,RL50UV16V3,100,Tamil Nadu,Continue,3 Star,1.5,Non Inv
26-11-2024 00:00,CHENNAI,2491004889,RL50UV16V3,65,Tamil Nadu,Continue,3 Star,1.5,Non Inv
27-11-2024 00:00,CHENNAI,2433020880,RE60UV16U2,2,Tamil Nadu,Continue,1 Star,1.8,Non Inv
27-11-2024 00:00,CHENNAI,2491004900,RKC35UV16W,25,Tamil Nadu,Continue,3 Star,1,Inv
27-11-2024 00:00,CHENNAI,2433020803,RKC35UV16W3,2,Tamil Nadu,Continue,3 Star,1,Inv
27-11-2024 00:00,CHENNAI,2433020804,RKC50UV16V,3,Tamil Nadu,Continue,3 Star,1.5,Inv
27-11-2024 00:00,CHENNAI,2433020854,RKC50UV16V,10,Tamil Nadu,Continue,3 Star,1.5,Inv
27-11-2024 00:00,CHENNAI,2433020879,RKL35UV16WA,3,Tamil Nadu,Continue,3 Star,1,Inv
27-11-2024 00:00,CHENNAI,2433020883,RKL35UV16WA,24,Tamil Nadu,Continue,3 Star,1,Inv
27-11-2024 00:00,CHENNAI,2433020885,RKL35UV16WA,1,Tamil Nadu,Continue,3 Star,1,Inv
27-11-2024 00:00,CHENNAI,2433020780,RKL50UV16VAF,10,Tamil Nadu,Continue,3 Star,1.5,Inv
